client_id,month,age,occupation,annual_income,monthly_salary,number_bank_accounts,number_credit_cards,interest_rate,number_loan,delay_from_due_date,number_delayed_payment,number_credit_inquiries,unpaid_debt,credit_utilization_ratio,credit_history_age,min_amount_payment,monthy_amount_invested,client_behaviour,monthly_balance
571243dee8,Май,21.0,Руководитель,,8870.615,675,5,10.0,0.0,24,8.0,4.0,770.97,40.59948551768844,17 г. 1 м.,NM,537.743199954318,,644.203300045682
571243dee8,Июнь,21.0,Руководитель,105019.42,8917.664999999999,5,5,10.0,0.0,24,9.0,4.0,770.97,30.915452679094905,17 г. 2 м.,NM,206.13403698323518,"Большие траты, большие платежи",926.2824630167646
571243dee8,Июль,21.0,Руководитель,,8938.885,5,5,10.0,0.0,23,9.0,4.0,770.97,44.62845191707292,,Yes,181.89809167302138,"Большие траты, средние платежи",961.5184083269783
571243dee8,Август,21.0,Руководитель,105295.85,8949.055,5,5,10.0,0.0,24,9.0,4.0,770.97,42.09189229500544,17 г. 4 м.,Yes,395.77703598073737,"Малые траты, средние платежи",777.1594640192627
571243dee8,Сентябрь,21.0,Руководитель,,8916.595,5,5,10.0,0.0,24,9.0,4.0,770.97,42.89247007159644,17 г. 5 м.,Yes,119.17239358493993,"Большие траты, большие платежи",1016.40410641506
79da0a0c2d,Февраль,50.0,Разработчик,41494.29,3315.2375,2,3,4.0,3.0,22,7.0,2.0,1058.68,38.301892241096056,24 г. 9 м.,No,192.5315407146954,"Малые траты, малые платежи",333.5263242012172
79da0a0c2d,Март,51.0,Разработчик,41046.72,3382.3075,2,3,4.0,3.0,26,11.0,2.0,1058.68,28.56820309690637,,No,29.9729395882172,,444.86492532769546
79da0a0c2d,Апрель,51.0,,41696.590000000004,3355.4475,1332,3,4.0,3.0,22,8.0,2.0,1058.68,35.94531531423247,,No,358.49002554772613,"Малые траты, малые платежи",170.44783936818652
79da0a0c2d,Май,51.0,Разработчик,41517.61,3347.5575,2,3,4.0,3.0,26,8.0,2.0,1058.68,33.020518196749194,25 г. 0 м.,No,134.25604041951289,,372.62182449639977
79da0a0c2d,Июнь,51.0,Разработчик,41956.86,3381.3475,2,3,4.0,3.0,18,10.0,7.0,1058.68,28.225456270408912,25 г. 1 м.,No,76.76647408984353,"Большие траты, средние платежи",405.7413908260691
79da0a0c2d,Июль,51.0,Разработчик,41854.42,3298.3875000000003,2,3,4.0,3.0,25,8.0,7.0,1058.68,26.61566754665661,25 г. 2 м.,No,76.5921873462091,"Большие траты, большие платежи",398.75567756970355
79da0a0c2d,Август,51.0,Разработчик,41328.74,3299.5475,2,3,4.0,3.0,21,8.0,7.0,1058.68,29.43094706697995,25 г. 3 м.,No,115.01142551325238,"Большие траты, средние платежи",371.27643940266023
79da0a0c2d,Сентябрь,51.0,Разработчик,41355.75,3366.9575,2,3,4.0,3.0,21,,7.0,1058.68,29.3251109976691,25 г. 4 м.,No,96.60582223763363,"Большие траты, средние платежи",388.20204267827904
d6a399d456,Февраль,22.0,Руководитель,,,6,3,16.0,7.0,8,10.0,7.0,701.68,24.10405067955241,9 г. 7 м.,Yes,216.94513981425087,"Малые траты, малые платежи",243.86931572475086
d6a399d456,Март,22.0,Руководитель,39649.48,3237.1666666666665,6,3,16.0,7.0,8,11.0,11.0,701.68,33.63715508294332,9 г. 8 м.,Yes,35.93874159224785,"Большие траты, средние платежи",384.605713946754
d6a399d456,Апрель,,Руководитель,39405.63,3210.326666666667,6,3,16.0,7.0,8,10.0,11.0,701.68,24.18060269848113,9 г. 9 м.,Yes,395.4788891958542,"Малые траты, малые платежи",70.36556634314763
d6a399d456,Май,22.0,Руководитель,39126.26,,6,3,16.0,7.0,8,10.0,11.0,701.68,24.4454242916415,9 г. 10 м.,Yes,84.97128576343434,"Большие траты, большие платежи",321.7731697755675
d6a399d456,Июнь,22.0,Руководитель,39474.96,3244.616666666667,6,3,16.0,7.0,11,11.0,11.0,701.68,31.655446618339766,9 г. 11 м.,Yes,55.2703402105929,"Большие траты, средние платежи",366.35411532840897
d6a399d456,Июль,,Руководитель,39184.8,3207.786666666667,6,3,16.0,7.0,12,10.0,11.0,701.68,34.31408158470397,10 г. 0 м.,Yes,84.49639177667339,"Малые траты, большие платежи",358.18806376232845
d6a399d456,Август,22.0,Руководитель,39411.840000000004,3123.295442642448,6,3,16.0,7.0,8,10.0,11.0,701.68,26.03259619013368,10 г. 1 м.,NM,293.2924833240752,"Малые траты, малые платежи",172.55197221492665
d6a399d456,Сентябрь,23.0,Руководитель,39873.11,3101.505442642448,6,3,16.0,7.0,8,,11.0,701.68,34.325506123879016,10 г. 2 м.,Yes,328.8511996258628,"Малые траты, средние платежи",126.99325591313902
cdc9b306ed,Февраль,28.0,Предприниматель,62306.77,5512.063333333333,10,7,31.0,6.0,24,11.0,8.0,1767.61,25.06094374502589,14 г. 4 м.,Yes,62.46766597640085,"Большие траты, средние платежи",445.68549629279033
cdc9b306ed,Март,28.0,Предприниматель,62464.59,,10,7,31.0,6.0,25,9.0,8.0,1767.61,34.31027904376687,14 г. 5 м.,Yes,109.519682298901,"Большие траты, малые платежи",409.0734799702902
cdc9b306ed,Апрель,28.0,Предприниматель,62062.36,5465.263333333332,10,7,31.0,6.0,22,11.0,8.0,1767.61,26.268272677986847,14 г. 6 м.,Yes,255.87278696246648,"Малые траты, малые платежи",294.8903753067247
cdc9b306ed,Май,28.0,Предприниматель,62924.909999999996,5436.063333333333,10,7,31.0,,24,11.0,8.0,1767.61,36.64823928443766,14 г. 7 м.,Yes,514.5120901764367,"Малые траты, средние платежи",30.74107209275451
cdc9b306ed,Июнь,29.0,Предприниматель,62110.409999999996,,10,7,31.0,6.0,25,13.0,11.0,1767.61,31.636641088151784,14 г. 8 м.,Yes,114.89303295868805,"Большие траты, средние платежи",396.2801293105032
cdc9b306ed,Июль,29.0,Предприниматель,17639926.46,5436.883333333333,10,7,31.0,6.0,24,11.0,11.0,1767.61,38.17661021838341,,Yes,157.37760474835682,"Большие траты, средние платежи",349.1855575208344
cdc9b306ed,Август,29.0,Предприниматель,,5519.353333333333,10,7,31.0,,24,11.0,11.0,1767.61,28.721256965571165,14 г. 10 м.,NM,110.87112818887395,"Большие траты, средние платежи",396.4820340803172
cdc9b306ed,Сентябрь,29.0,Предприниматель,62943.99,,10,7,31.0,6.0,28,13.0,11.0,1767.61,36.01875354907608,14 г. 11 м.,Yes,79.9559419157812,"Большие траты, средние платежи",433.06722035341
34304cdd80,Февраль,19.0,Ученый,53726.18,4746.975,10,8,24.0,7.0,51,16.0,10.0,2667.13,27.28570252551829,16 г. 9 м.,Yes,217.56713025911125,"Малые траты, большие платежи",318.2643455948084
34304cdd80,Март,19.0,Ученый,53965.43,,10,8,24.0,7.0,49,16.0,13.0,2667.13,38.87718044206104,16 г. 10 м.,NM,166.98221161299895,"Большие траты, малые платежи",362.5792642409206
34304cdd80,Апрель,20.0,Ученый,53802.93,4660.675,10,8,24.0,7.0,51,16.0,13.0,2667.13,40.2969410139677,16 г. 11 м.,Yes,196.06332661258915,"Большие траты, малые платежи",336.29814924133046
34304cdd80,Май,20.0,Ученый,54100.73,4752.375,10,8,24.0,7.0,49,16.0,13.0,2667.13,34.00139405001822,17 г. 0 м.,Yes,57.32350668263069,"Большие траты, средние платежи",460.5379691712889
34304cdd80,Июнь,20.0,,54147.96,4678.165,10,8,24.0,,51,16.0,13.0,2667.13,28.89619787687775,17 г. 1 м.,Yes,255.9688593243937,"Малые траты, средние платежи",293.52261652952586
34304cdd80,Июль,,Ученый,53862.42,4730.235000000001,10,8,24.0,7.0,51,16.0,13.0,2667.13,23.58353793625861,17 г. 2 м.,Yes,233.5707837386073,"Большие траты, малые платежи",300.31069211531235
34304cdd80,Август,20.0,Ученый,54469.76,4702.265,10,8,24.0,,51,16.0,13.0,2667.13,37.12715525712122,17 г. 3 м.,Yes,82.16947777235647,"Большие траты, большие платежи",428.1419980815632
34304cdd80,Сентябрь,,Ученый,54044.16,4695.415,10,8,24.0,7.0,52,13.0,13.0,2667.13,36.02777157052597,17 г. 4 м.,Yes,183.92256351012864,"Большие траты, средние платежи",339.118912343791
ea657662c5,Февраль,27.0,Инженер,40814.689999999995,,6,5,31.0,5.0,26,18.0,11.0,2186.2,26.30079669964452,19 г. 1 м.,Yes,371.5897057480567,"Малые траты, малые платежи",166.12313753200715
ea657662c5,Март,,Инженер,40712.74,3528.653333333333,6,5,31.0,5.0,26,17.0,11.0,2186.2,35.85630676281658,,NM,288.31435451087856,"Малые траты, малые платежи",243.7084887691853
ea657662c5,Апрель,27.0,Инженер,40702.07,3567.923333333333,6,5,31.0,5.0,25,16.0,11.0,2186.2,33.95324000501463,19 г. 3 м.,Yes,408.2299093126065,"Малые траты, малые платежи",129.48293396745734
ea657662c5,Май,27.0,Инженер,40835.509999999995,3546.783333333333,6,5,31.0,5.0,26,15.0,,2186.2,40.890760252512045,19 г. 4 м.,Yes,299.0373367332433,"Малые траты, малые платежи",230.35550654682052
ea657662c5,Июнь,27.0,Инженер,40825.77,3481.233333333333,6,5,31.0,5.0,21,17.0,15.0,2186.2,23.25977668446184,19 г. 5 м.,Yes,75.19056720576721,"Большие траты, большие платежи",408.4622760742967
ea657662c5,Июль,27.0,Инженер,40930.689999999995,,6,5,31.0,5.0,26,20.0,15.0,2186.2,28.94471937329337,19 г. 6 м.,NM,91.07378522326852,"Большие траты, средние платежи",400.2990580567954
ea657662c5,Август,28.0,Инженер,41124.42,3536.733333333333,6,5,31.0,5.0,26,20.0,15.0,2186.2,31.327566947134923,,Yes,,"Большие траты, средние платежи",372.17961834462983
ea657662c5,Сентябрь,28.0,Инженер,,3511.523333333333,6,5,31.0,5.0,26,18.0,15.0,2186.2,30.91641075335808,19 г. 8 м.,Yes,,,412.35640487126227
f2d91a0980,Февраль,29.0,Архитектор,29671.440000000002,2791.000000000001,7,8,16.0,6.0,25,21.0,10.0,1672.39,34.94073973769872,9 г. 4 м.,Yes,73.50794539124229,"Большие траты, средние платежи",342.7392017447491
f2d91a0980,Март,,Архитектор,29662.460000000003,2729.4100000000008,7,8,16.0,6.0,20,21.0,10.0,1672.39,26.72229523868184,9 г. 5 м.,Yes,193.0846431106648,"Большие траты, малые платежи",227.49250402532653
f2d91a0980,Апрель,29.0,Архитектор,29820.02,2707.7600000000007,7,8,16.0,6.0,25,21.0,10.0,1672.39,25.28856783368144,9 г. 6 м.,NM,184.25963902486575,"Большие траты, малые платежи",235.73750811112558
f2d91a0980,Май,,Архитектор,29883.170000000002,2761.830000000001,7,8,16.0,6.0,28,21.0,10.0,1672.39,37.50756801410383,9 г. 7 м.,Yes,227.24434773486482,"Малые траты, малые платежи",225.15279940112652
f2d91a0980,Июнь,29.0,Архитектор,30321.99,2716.980000000001,826,8,16.0,6.0,25,19.0,10.0,1672.39,28.908337014304053,9 г. 8 м.,Yes,97.89269921232192,"Большие траты, средние платежи",309.95444792366936
f2d91a0980,Июль,29.0,,30081.890000000003,2720.9100000000008,7,8,16.0,6.0,23,21.0,10.0,1672.39,24.902643468958164,9 г. 9 м.,Yes,377.033730916659,"Малые траты, малые платежи",80.40341621933231
f2d91a0980,Август,29.0,Архитектор,29724.38,2749.750000000001,7,8,16.0,,31,21.0,10.0,1672.39,30.67504556792701,9 г. 10 м.,Yes,135.33031096399566,"Малые траты, малые платежи",320.8568361719957
f2d91a0980,Сентябрь,29.0,Архитектор,30169.95,2709.2200000000007,7,8,16.0,6.0,25,21.0,10.0,1672.39,25.884589268434866,9 г. 11 м.,Yes,183.473535779676,,268.8636113563153
c66f8da5b4,Февраль,25.0,Журналист,59628.48,4684.325,7,5,14.0,6.0,9,10.0,6.0,1089.0,23.5097126457158,6 г. 11 м.,Yes,,"Большие траты, средние платежи",459.817751765374
c66f8da5b4,Март,25.0,Журналист,59775.22,4686.665,7,5,14.0,6.0,8,13.0,6.0,1089.0,32.81989106554412,7 г. 0 м.,Yes,131.94222826279508,"Большие траты, малые платежи",392.3929277411733
c66f8da5b4,Апрель,25.0,Журналист,59842.12,4701.224999999999,7,5,14.0,6.0,9,10.0,6.0,1089.0,26.72921948925728,7 г. 1 м.,NM,74.8623919607447,"Большие траты, большие платежи",428.4227640432237
c66f8da5b4,Май,25.0,Журналист,59510.95,4670.205,7,5,14.0,6.0,5,10.0,6.0,1089.0,38.367039992989405,7 г. 2 м.,NM,270.66034038404047,"Малые траты, средние платежи",276.21481561992783
c66f8da5b4,Июнь,26.0,,59686.45,4681.335,7,5,14.0,6.0,8,10.0,6.0,1089.0,37.06452117305056,7 г. 3 м.,Yes,152.86628437516242,"Большие траты, малые платежи",373.068871628806
c66f8da5b4,Июль,26.0,Журналист,59286.88,4743.365,7,5,14.0,6.0,8,8.0,6.0,1089.0,36.49948678914088,7 г. 4 м.,Yes,304.2215281303461,"Малые траты, малые платежи",244.17362787362225
c66f8da5b4,Август,26.0,Журналист,60032.86,4747.615,7,5,14.0,6.0,9,,6.0,1089.0,33.64601400340048,7 г. 5 м.,Yes,578.3392717444468,"Малые траты, малые платежи",
c66f8da5b4,Сентябрь,26.0,Журналист,60138.24,4681.485,7,968,14.0,6.0,8,10.0,6.0,1089.0,26.180700069388763,,NM,278.8178180436247,"Малые траты, малые платежи",274.3473379603437
f80a9b9fa4,Февраль,31.0,Юрист,90313.73999999999,7379.965,7,3,16.0,1.0,20,12.0,2.0,472.21,29.545607853138705,29 г. 9 м.,Yes,201.0839865892295,"Большие траты, средние платежи",715.2394216342003
f80a9b9fa4,Март,31.0,Юрист,89456.65,7388.6849999999995,7,3,16.0,1.0,20,11.0,5.0,472.21,40.52600111242536,29 г. 10 м.,Yes,160.10030705079822,"Большие траты, большие платежи",738.6931011726315
f80a9b9fa4,Апрель,31.0,Юрист,90264.76999999999,7343.175,7,3,16.0,1.0,22,11.0,5.0,472.21,34.79056777307706,,Yes,65.14151792575692,"Большие траты, большие платежи",836.0818902976729
f80a9b9fa4,Май,31.0,Юрист,90253.97,7380.075,7,3,16.0,1.0,20,11.0,5.0,472.21,30.77057227677196,30 г. 0 м.,Yes,388.41647033836176,"Малые траты, большие платежи",547.366937885068
f80a9b9fa4,Июнь,31.0,,,7392.075,7,3,16.0,,20,12.0,5.0,472.21,31.70163783733809,,Yes,138.70887531640923,,771.7945329070205
f80a9b9fa4,Июль,,Юрист,90132.86,,7,3,16.0,1.0,25,11.0,5.0,472.21,29.22393027643737,30 г. 2 м.,NM,937.7455120032137,"Малые траты, малые платежи",19.507896220216253
f80a9b9fa4,Август,31.0,Юрист,89465.75,7305.665,7,3,,1.0,20,8.0,5.0,472.21,40.83689856342347,30 г. 3 м.,NM,476.4215175731466,"Малые траты, средние платежи",461.4318906502832
f80a9b9fa4,Сентябрь,31.0,Юрист,90223.76,7350.455,7,3,16.0,1.0,21,11.0,5.0,472.21,31.29839330250296,30 г. 4 м.,Yes,606.5490858543867,"Малые траты, большие платежи",324.9243223690431
93da6f58c3,Февраль,28.0,Руководитель,72897.79,6034.863333333333,8,10,16.0,5.0,43,,10.0,3617.11,28.37350025032165,4 г. 7 м.,Yes,223.23967425337742,"Малые траты, малые платежи",459.74524690610434
93da6f58c3,Март,,Руководитель,73063.40999999999,6021.743333333333,8,10,16.0,5.0,39,25.0,10.0,3617.11,38.48871107502541,,Yes,249.01365825617114,"Большие траты, средние платежи",394.70126290331064
93da6f58c3,Апрель,28.0,Руководитель,72529.70999999999,6054.033333333333,8,10,16.0,5.0,34,27.0,10.0,3617.11,28.986801028194,4 г. 9 м.,Yes,165.50436468824802,"Большие траты, средние платежи",479.9705564712338
93da6f58c3,Май,28.0,Руководитель,72592.65999999999,6026.263333333332,8,10,16.0,5.0,40,,10.0,3617.11,27.977679139557644,4 г. 10 м.,Yes,75.31105269613776,"Большие траты, большие платежи",553.1638684633439
93da6f58c3,Июнь,28.0,Руководитель,,5986.033333333333,8,10,16.0,5.0,39,22.0,10.0,3617.11,32.24137980195716,4 г. 11 м.,Yes,84.22687874903555,"Большие траты, большие платежи",545.1080424104462
93da6f58c3,Июль,28.0,Руководитель,72606.12999999999,6019.003333333332,8,10,16.0,5.0,38,25.0,13.0,3617.11,39.30519320960578,5 г. 0 м.,Yes,128.1101751717471,"Большие траты, большие платежи",506.6247459877347
