index,credit_rating
32295,Обычный
32296,Плохой
32297,Плохой
32298,Плохой
32299,Плохой
32300,Обычный
32301,Плохой
32302,Плохой
32303,Плохой
32304,Плохой
32305,Плохой
32306,Плохой
32307,Плохой
32308,Плохой
32309,Плохой
32310,Плохой
32311,Плохой
32320,Обычный
32321,Обычный
32322,Обычный
32323,Обычный
32324,Обычный
32325,Обычный
32326,Обычный
32327,Обычный
32360,Хороший
32361,Хороший
32362,Хороший
32363,Хороший
32364,Хороший
32365,Хороший
32366,Хороший
32367,Хороший
32368,Плохой
32369,Плохой
32370,Плохой
32371,Плохой
32372,Плохой
32373,Плохой
32374,Плохой
32375,Плохой
32376,Обычный
32377,Обычный
32378,Обычный
32379,Обычный
32380,Обычный
32381,Обычный
32382,Обычный
32383,Обычный
32384,Обычный
32385,Обычный
32386,Обычный
32387,Обычный
32388,Обычный
32389,Обычный
32390,Обычный
32391,Обычный
32400,Обычный
32401,Обычный
32402,Обычный
32403,Обычный
32404,Обычный
32405,Обычный
32406,Обычный
32407,Обычный
32408,Плохой
32409,Плохой
32410,Плохой
32411,Плохой
32412,Плохой
32413,Плохой
32414,Плохой
32415,Плохой
32432,Обычный
32433,Обычный
32434,Обычный
32435,Обычный
32436,Обычный
32437,Обычный
32438,Обычный
32439,Обычный
32440,Обычный
32441,Плохой
32442,Плохой
32443,Плохой
32444,Обычный
32445,Плохой
32446,Обычный
32447,Обычный
32464,Плохой
32465,Плохой
32466,Плохой
32467,Плохой
32468,Плохой
32469,Плохой
32470,Плохой
32471,Плохой
32472,Плохой
32473,Плохой
32474,Плохой
32475,Плохой
32476,Плохой
32477,Плохой
32478,Плохой
32479,Плохой
32520,Обычный
32521,Обычный
32522,Обычный
32523,Обычный
32524,Обычный
32525,Обычный
32526,Обычный
32527,Обычный
32552,Обычный
32553,Обычный
32554,Обычный
32555,Обычный
32556,Обычный
32557,Обычный
32558,Обычный
32559,Обычный
32616,Хороший
32617,Хороший
32618,Хороший
32619,Обычный
32620,Хороший
32621,Хороший
32622,Хороший
32623,Хороший
32648,Плохой
32649,Плохой
32650,Плохой
32651,Плохой
32652,Плохой
32653,Плохой
32654,Плохой
32655,Плохой
32688,Обычный
32689,Обычный
32690,Обычный
32691,Обычный
32692,Обычный
32693,Обычный
32694,Обычный
32695,Обычный
32696,Обычный
32697,Обычный
32698,Обычный
32699,Обычный
32700,Обычный
32701,Обычный
32702,Обычный
32703,Обычный
32728,Плохой
32729,Плохой
32730,Плохой
32731,Плохой
32732,Плохой
32733,Плохой
32734,Плохой
32735,Плохой
32744,Плохой
32745,Плохой
32746,Плохой
32747,Плохой
32748,Плохой
32749,Плохой
32750,Плохой
32751,Плохой
32776,Обычный
32777,Хороший
32778,Обычный
32779,Обычный
32780,Хороший
32781,Обычный
32782,Хороший
32783,Хороший
32792,Плохой
32793,Плохой
32794,Плохой
32795,Обычный
32796,Плохой
32797,Плохой
32798,Плохой
32799,Плохой
32816,Обычный
32817,Обычный
32818,Плохой
32819,Плохой
32820,Обычный
32821,Обычный
32822,Плохой
32823,Обычный
32824,Обычный
32825,Обычный
32826,Обычный
32827,Обычный
32828,Плохой
32829,Обычный
32830,Обычный
32831,Обычный
32832,Обычный
32833,Обычный
32834,Обычный
32835,Обычный
32836,Обычный
32837,Обычный
32838,Обычный
32839,Обычный
32840,Обычный
32841,Обычный
32842,Обычный
32843,Обычный
32844,Обычный
32845,Обычный
32846,Обычный
32847,Обычный
32896,Плохой
32897,Плохой
32898,Плохой
32899,Плохой
32900,Плохой
32901,Плохой
32902,Плохой
32903,Плохой
32936,Обычный
32937,Обычный
32938,Обычный
32939,Обычный
32940,Обычный
32941,Обычный
32942,Обычный
32943,Обычный
32968,Обычный
32969,Обычный
32970,Обычный
32971,Обычный
32972,Обычный
32973,Обычный
32974,Обычный
32975,Обычный
32976,Плохой
32977,Плохой
32978,Плохой
32979,Плохой
32980,Плохой
32981,Плохой
32982,Плохой
32983,Плохой
33016,Обычный
33017,Обычный
33018,Хороший
33019,Обычный
33020,Обычный
33021,Обычный
33022,Обычный
33023,Хороший
33072,Хороший
33073,Хороший
33074,Хороший
33075,Хороший
33076,Хороший
33077,Хороший
33078,Хороший
33079,Хороший
33080,Плохой
33081,Плохой
33082,Плохой
33083,Плохой
33084,Плохой
33085,Плохой
33086,Плохой
33087,Плохой
33120,Хороший
33121,Хороший
33122,Обычный
33123,Обычный
33124,Обычный
33125,Хороший
33126,Хороший
33127,Обычный
33144,Обычный
33145,Обычный
33146,Обычный
33147,Обычный
33148,Обычный
33149,Обычный
33150,Обычный
33151,Обычный
33152,Плохой
33153,Плохой
33154,Плохой
33155,Плохой
33156,Плохой
33157,Плохой
33158,Плохой
33159,Плохой
33160,Хороший
33161,Хороший
33162,Хороший
33163,Хороший
33164,Хороший
33165,Хороший
33166,Хороший
33167,Хороший
33184,Обычный
33185,Обычный
33186,Обычный
33187,Обычный
33188,Обычный
33189,Обычный
33190,Обычный
33191,Обычный
33216,Хороший
33217,Хороший
33218,Хороший
33219,Хороший
33220,Хороший
33221,Хороший
33222,Хороший
33223,Хороший
33256,Плохой
33257,Плохой
33258,Плохой
33259,Плохой
33260,Плохой
33261,Плохой
33262,Плохой
33263,Плохой
33264,Обычный
33265,Обычный
33266,Обычный
33267,Обычный
33268,Обычный
33269,Обычный
33270,Обычный
33271,Обычный
33272,Плохой
33273,Плохой
33274,Плохой
33275,Плохой
33276,Обычный
33277,Плохой
33278,Плохой
33279,Плохой
33280,Обычный
33281,Обычный
33282,Обычный
33283,Обычный
33284,Обычный
33285,Обычный
33286,Обычный
33287,Обычный
33328,Плохой
33329,Плохой
33330,Плохой
33331,Плохой
33332,Плохой
33333,Плохой
33334,Плохой
33335,Плохой
33336,Плохой
33337,Плохой
33338,Плохой
33339,Плохой
33340,Плохой
33341,Плохой
33342,Плохой
33343,Плохой
33368,Хороший
33369,Хороший
33370,Хороший
33371,Хороший
33372,Хороший
33373,Хороший
33374,Хороший
33375,Хороший
33376,Обычный
33377,Обычный
33378,Обычный
33379,Обычный
33380,Обычный
33381,Обычный
33382,Обычный
33383,Обычный
33432,Обычный
33433,Обычный
33434,Обычный
33435,Обычный
33436,Обычный
33437,Обычный
33438,Обычный
33439,Обычный
33456,Плохой
33457,Плохой
33458,Плохой
33459,Плохой
33460,Плохой
33461,Плохой
33462,Плохой
33463,Плохой
33480,Плохой
33481,Плохой
33482,Плохой
33483,Обычный
33484,Плохой
33485,Плохой
33486,Плохой
33487,Плохой
33488,Плохой
33489,Плохой
33490,Плохой
33491,Плохой
33492,Плохой
33493,Плохой
33494,Плохой
33495,Плохой
33512,Хороший
33513,Хороший
33514,Обычный
33515,Обычный
33516,Хороший
33517,Обычный
33518,Хороший
33519,Обычный
33536,Обычный
33537,Обычный
33538,Обычный
33539,Обычный
33540,Обычный
33541,Обычный
33542,Обычный
33543,Обычный
33552,Хороший
33553,Хороший
33554,Плохой
33555,Хороший
33556,Хороший
33557,Хороший
33558,Хороший
33559,Хороший
33584,Обычный
33585,Плохой
33586,Плохой
33587,Плохой
33588,Плохой
33589,Плохой
33590,Обычный
33591,Плохой
33648,Обычный
33649,Обычный
33650,Обычный
33651,Обычный
33652,Обычный
33653,Обычный
33654,Обычный
