client_id,month,age,occupation,annual_income,monthly_salary,number_bank_accounts,number_credit_cards,interest_rate,number_loan,delay_from_due_date,number_delayed_payment,number_credit_inquiries,unpaid_debt,credit_utilization_ratio,credit_history_age,min_amount_payment,monthy_amount_invested,client_behaviour,monthly_balance,credit_rating
0bf367c2da,Февраль,30.0,Руководитель,75738.59,6058.41,6,3,9.0,4.0,18,12.0,2.0,50.22,24.530024663836752,21 г. 7 м.,Yes,424.82865229358947,,230.11927069875637,Обычный
0bf367c2da,Март,30.0,Руководитель,75914.98999999999,6064.179999999999,6,3,9.0,4.0,14,7.0,2.0,50.22,24.197470848097574,21 г. 8 м.,Yes,155.5644189120126,"Большие траты, средние платежи",472.43350408033325,Обычный
0bf367c2da,Апрель,,Руководитель,75772.18,6153.78,6,3,9.0,4.0,11,10.0,2.0,50.22,39.97251078820781,21 г. 9 м.,Yes,137.10864874400758,,476.88927424833815,Обычный
0bf367c2da,Май,30.0,Руководитель,75505.01,6116.589999999999,6,3,9.0,4.0,17,,2.0,50.22,24.91935150647275,21 г. 10 м.,Yes,436.65557542771165,"Малые траты, средние платежи",220.77234756463426,Обычный
0bf367c2da,Июнь,31.0,Руководитель,75470.75,6097.4,6,3,9.0,4.0,14,10.0,2.0,50.22,23.51605846311754,21 г. 11 м.,Yes,181.997998848856,"Большие траты, средние платежи",445.7899241434899,Обычный
0bf367c2da,Июль,31.0,Руководитель,75480.79999999999,6072.5599999999995,6,3,9.0,4.0,14,7.0,2.0,50.22,29.265563510005045,22 г. 0 м.,Yes,133.775350048391,"Большие траты, большие платежи",482.51257294395486,Обычный
0bf367c2da,Август,31.0,Руководитель,75677.39,6120.629999999999,6,3,9.0,4.0,11,8.0,2.0,50.22,37.04031915094272,22 г. 1 м.,Yes,,"Большие траты, большие платежи",555.171766625274,Обычный
0bf367c2da,Сентябрь,31.0,Руководитель,75969.25,6059.339999999999,6,1191,9.0,4.0,14,10.0,2.0,50.22,39.677452516867525,22 г. 2 м.,Yes,,"Большие траты, большие платежи",510.7126473842948,Обычный
a885d66427,Февраль,31.0,Журналист,,870.5179166666668,8,6,16.0,4.0,7,17.0,3.0,117.57,36.90859193806769,16 г. 9 м.,No,94.4837451288858,,254.77557519727702,Обычный
a885d66427,Март,31.0,Журналист,11321.885,927.3079166666668,8,6,16.0,4.0,2,15.0,3.0,117.57,27.409125344051382,16 г. 10 м.,No,122.20291278612473,"Малые траты, малые платежи",222.40640754003812,Обычный
a885d66427,Апрель,31.0,Журналист,11420.865,846.0579166666668,8,6,16.0,4.0,7,15.0,3.0,117.57,29.187129488602352,16 г. 11 м.,No,92.20263979794106,"Малые траты, малые платежи",256.8766805282218,Обычный
a885d66427,Май,31.0,Журналист,11094.635,,8,6,16.0,,6,15.0,,117.57,31.411873743538926,17 г. 0 м.,No,119.45838428531563,"Малые траты, малые платежи",230.6409360408472,Обычный
a885d66427,Июнь,31.0,Журналист,11277.135,861.7479166666668,8,6,16.0,4.0,7,15.0,3.0,117.57,38.26346784963891,17 г. 1 м.,No,94.2556333035272,"Малые траты, средние платежи",248.12368702263564,Обычный
a885d66427,Июль,31.0,,11209.815,885.4979166666668,8,6,16.0,4.0,7,12.0,3.0,117.57,31.67681528735081,17 г. 2 м.,No,61.16983140064824,"Малые траты, малые платежи",286.5794889255145,Обычный
a885d66427,Август,,Журналист,10739.305,898.8579166666668,8,6,16.0,4.0,7,,3.0,117.57,35.226606076304186,17 г. 3 м.,No,11.240622700484355,"Большие траты, большие платежи",285.2886976256785,Хороший
a885d66427,Сентябрь,31.0,Журналист,11307.465,854.2979166666668,8,6,16.0,4.0,7,15.0,3.0,117.57,37.288316510792015,17 г. 4 м.,No,56.64041714188321,"Большие траты, малые платежи",259.29890318427965,Хороший
3e73561b2b,Февраль,38.0,Врач,13267.415,1312.1579166666668,8,6,13.0,1.0,28,10.0,1.0,1343.01,40.919605441454905,32 г. 8 м.,NM,82.1389365356297,,308.12779859008253,Обычный
3e73561b2b,Март,38.0,Врач,13225.025000000001,1346.2379166666667,8,6,13.0,1.0,25,10.0,1.0,,37.18621603441876,32 г. 9 м.,No,186.34005785656052,"Малые траты, малые платежи",232.6866772691517,Обычный
3e73561b2b,Апрель,38.0,Врач,13498.385,1374.5779166666669,8,6,13.0,1.0,27,10.0,1.0,1343.01,34.40577900591199,32 г. 10 м.,No,,"Малые траты, малые платежи",311.8636974791989,Обычный
3e73561b2b,Май,38.0,Врач,13686.755000000001,1364.6279166666668,8,6,13.0,1.0,27,9.0,5.0,1343.01,25.06407173752511,32 г. 11 м.,No,60.70061741471228,"Малые траты, большие платежи",335.60611771099997,Обычный
3e73561b2b,Июнь,38.0,Врач,13863.015000000001,,8,6,13.0,1.0,25,10.0,5.0,1343.01,24.57598045478016,33 г. 0 м.,No,150.48744682594617,,267.20928829976606,Обычный
3e73561b2b,Июль,38.0,Врач,13326.425000000001,1385.4579166666667,8,6,13.0,1.0,27,9.0,5.0,1343.01,30.93956511351287,33 г. 1 м.,No,66.43308505734119,"Малые траты, малые платежи",347.3736500683711,Обычный
3e73561b2b,Август,38.0,Врач,13897.665,1343.3579166666668,8,6,13.0,1.0,26,8.0,5.0,1343.01,26.925663412396823,33 г. 2 м.,No,64.79572829287834,"Малые траты, средние платежи",341.6710068328339,Обычный
3e73561b2b,Сентябрь,,Врач,14026.475,1390.0579166666669,8,6,13.0,1.0,24,10.0,5.0,1343.01,36.93840510491938,33 г. 3 м.,No,59.122686478866406,"Малые траты, малые платежи",359.20404864684576,Обычный
962b9d1447,Февраль,46.0,Музыкант,141355.43,11539.85,3,4,,2.0,3,1.0,3.0,282.56,43.853171423811816,24 г. 3 м.,No,183.61529702171902,"Большие траты, средние платежи",1035.4061898771447,Хороший
962b9d1447,Март,46.0,Музыкант,,11492.99,3,4,8.0,2.0,1,1.0,3.0,282.56,33.89448335609783,24 г. 4 м.,No,206.362894441906,"Большие траты, большие платежи",1005.3385924569575,Обычный
962b9d1447,Апрель,46.0,Музыкант,141690.1,11504.76,3,4,8.0,2.0,3,1.0,3.0,282.56,38.42505539653104,24 г. 5 м.,No,511.8085938281258,"Большие траты, малые платежи",721.002893070738,Хороший
962b9d1447,Май,46.0,Музыкант,141621.93,11569.93,3,4,8.0,2.0,3,1.0,3.0,282.56,38.36250280313606,24 г. 6 м.,No,216.10217949017616,"Большие траты, средние платежи",1006.3493074086875,Хороший
962b9d1447,Июнь,46.0,Музыкант,141969.94999999998,11555.1,3,4,8.0,2.0,3,1.0,3.0,282.56,23.98679114614724,24 г. 7 м.,No,772.9155702871768,"Малые траты, средние платежи",481.3459166116869,Хороший
962b9d1447,Июль,46.0,Музыкант,142130.63999999998,11574.0,3,4,8.0,2.0,1,1.0,3.0,282.56,36.79284854755546,24 г. 8 м.,No,301.9379543519173,"Большие траты, средние платежи",913.1435325469464,Хороший
962b9d1447,Август,46.0,Музыкант,141969.07,11517.42,3,4,8.0,2.0,3,1.0,3.0,282.56,29.392088816923795,24 г. 9 м.,No,864.1250783277593,"Малые траты, малые платежи",392.63640857110437,Хороший
962b9d1447,Сентябрь,46.0,Музыкант,141248.11,11537.31,3,4,8.0,2.0,3,1.0,3.0,282.56,41.70837610560034,24 г. 10 м.,No,245.88920862007575,"Большие траты, большие платежи",965.962278278788,Хороший
a273387684,Февраль,45.0,Механик,19756.704999999998,1557.687083333333,1,1,12.0,2.0,5,,0.0,1463.07,36.13163174370988,32 г. 8 м.,No,28.05767250299623,"Большие траты, малые платежи",353.49397767772194,Хороший
a273387684,Март,45.0,Механик,19018.364999999998,1552.0770833333331,1,1,12.0,2.0,10,6.0,0.0,1463.07,28.53856056229273,32 г. 9 м.,No,167.57684142452098,"Малые траты, малые платежи",247.8648087561972,Хороший
a273387684,Апрель,45.0,Механик,19187.735,,1,1,12.0,,10,6.0,0.0,1463.07,35.621658799340615,32 г. 10 м.,No,145.50415278078464,,271.74749739993354,Хороший
a273387684,Май,45.0,Механик,19104.864999999998,,1,1,12.0,2.0,12,6.0,5.0,1463.07,32.13058357326273,32 г. 11 м.,No,136.01445589413893,"Малые траты, малые платежи",284.7071942865792,Хороший
a273387684,Июнь,,Механик,19149.285,,1,1,12.0,2.0,9,6.0,5.0,1463.07,27.433322789367036,33 г. 0 м.,No,190.48791438586412,"Малые траты, малые платежи",229.3037357948541,Хороший
a273387684,Июль,45.0,Механик,19480.085,,1,1,12.0,2.0,10,6.0,5.0,1463.07,28.12468535780568,33 г. 1 м.,No,100.30958135254158,"Большие траты, малые платежи",287.31206882817656,Хороший
a273387684,Август,,Механик,19623.454999999998,1591.3170833333331,1,1,12.0,2.0,8,9.0,5.0,1463.07,37.9941083777312,33 г. 2 м.,No,149.59318091240868,,258.2784692683095,Обычный
a273387684,Сентябрь,46.0,Механик,19422.085,1499.3070833333331,1,1,12.0,2.0,15,6.0,5.0,1463.07,23.75588254931053,33 г. 3 м.,No,175.8433059733052,"Малые траты, малые платежи",244.008344207413,Хороший
0abff6058d,Февраль,44.0,Медиаменеджер,36261.549999999996,3276.6850000000004,6,10,29.0,6.0,54,16.0,12.0,2403.26,34.415857354073246,17 г. 1 м.,NM,,"Большие траты, средние платежи",350.45187350690605,Плохой
0abff6058d,Март,44.0,Медиаменеджер,36357.369999999995,3315.835,6,10,29.0,6.0,54,16.0,12.0,2403.26,31.7909776782318,17 г. 2 м.,Yes,153.61241976481003,"Малые траты, малые платежи",293.6778593834974,Плохой
0abff6058d,Апрель,44.0,Медиаменеджер,36906.13,3323.7450000000003,6,10,29.0,6.0,49,14.0,12.0,2403.26,39.80353575076708,17 г. 3 м.,Yes,117.2598814416728,"Большие траты, малые платежи",299.31039770663466,Плохой
0abff6058d,Май,44.0,Медиаменеджер,36798.18,3326.915,6,10,29.0,6.0,57,14.0,14.0,2403.26,31.967299701914968,17 г. 4 м.,Yes,183.84360798510772,"Малые траты, малые платежи",266.41667116319974,Обычный
0abff6058d,Июнь,44.0,Медиаменеджер,36594.45,3291.7050000000004,6,10,29.0,6.0,50,16.0,14.0,2403.26,37.374121277878594,,Yes,53.019239649646146,"Большие траты, средние платежи",351.1310394986614,Плохой
0abff6058d,Июль,44.0,Медиаменеджер,36201.59,3328.655,6,10,29.0,6.0,54,16.0,14.0,2403.26,27.335252745419627,17 г. 6 м.,Yes,139.68994726626278,"Малые траты, большие платежи",289.5003318820447,Плохой
0abff6058d,Август,44.0,Медиаменеджер,36024.35,3342.965,6,10,29.0,6.0,54,18.0,14.0,2403.26,39.259297255137405,17 г. 7 м.,Yes,139.98613365309924,"Большие траты, средние платежи",264.9941454952082,Обычный
0abff6058d,Сентябрь,44.0,Медиаменеджер,36411.36,3311.415,6,10,29.0,6.0,58,13.0,14.0,2403.26,39.98338495406551,17 г. 8 м.,Yes,129.7667312955061,,279.6235478528013,Обычный
3980d9a602,Февраль,26.0,Учитель,96254.87000000001,7795.56,3,3,13.0,1.0,9,13.0,0.0,482.88,40.76449784037296,25 г. 7 м.,Yes,223.22397558641185,"Большие траты, средние платежи",742.4678133151749,Обычный
3980d9a602,Март,26.0,Учитель,96410.72,7799.42,3,3,13.0,1.0,6,18.0,,482.88,39.89636597295218,25 г. 8 м.,NM,531.8207313971466,"Большие траты, малые платежи",437.5410575044404,Обычный
3980d9a602,Апрель,26.0,Учитель,96434.93000000001,7797.05,3,3,13.0,1.0,5,15.0,0.0,482.88,42.92788872232197,25 г. 9 м.,Yes,154.42423829740508,"Большие траты, средние платежи",807.2075506041818,Обычный
3980d9a602,Май,26.0,Учитель,95615.02,7803.790000000001,3,3,13.0,1.0,10,16.0,0.0,482.88,40.48985232311978,25 г. 10 м.,Yes,129.87205584174637,"Большие траты, большие платежи",821.2197330598406,Обычный
3980d9a602,Июнь,26.0,Учитель,95826.40000000001,7799.160000000001,3,3,13.0,,10,15.0,0.0,482.88,30.77350287259868,25 г. 11 м.,Yes,676.2741446745866,"Малые траты, большие платежи",301.1976442270002,Обычный
3980d9a602,Июль,26.0,Учитель,95921.33,7864.35,3,3,13.0,1.0,15,15.0,0.0,482.88,34.62904847660521,,NM,,"Малые траты, малые платежи",590.6041892526603,Обычный
3980d9a602,Август,27.0,Учитель,95770.97,7790.46,3,3,13.0,1.0,10,15.0,0.0,482.88,37.005739898293946,,NM,442.6515672366261,"Большие траты, малые платежи",524.5402216649607,Обычный
3980d9a602,Сентябрь,27.0,Учитель,96385.22,7810.68,3,3,13.0,1.0,10,18.0,0.0,482.88,36.153906480162185,26 г. 2 м.,Yes,115.29322010002757,"Большие траты, большие платежи",838.4585688015593,Обычный
d6be565ee8,Февраль,39.0,Разработчик,122745.9,,0,1,9.0,3.0,14,4.0,2.0,1197.33,43.781752800624645,27 г. 10 м.,No,127.50040392307704,,986.4231597130437,Хороший
d6be565ee8,Март,39.0,Разработчик,122495.26,10511.5525,0,1,9.0,3.0,12,2.0,,1197.33,39.80057766155303,27 г. 11 м.,No,361.7049671231843,"Малые траты, средние платежи",793.5485965129362,Хороший
d6be565ee8,Апрель,39.0,Разработчик,122961.35999999999,10474.7425,0,1,9.0,3.0,12,4.0,2.0,1197.33,41.7492630399336,28 г. 0 м.,No,125.77810460316923,"Большие траты, большие платежи",990.5454590329512,Хороший
d6be565ee8,Май,39.0,Разработчик,122122.48999999999,10511.8225,0,1,9.0,3.0,15,2.0,2.0,1197.33,29.82497333628266,28 г. 1 м.,No,181.31204918960282,"Большие траты, большие платежи",934.0615144465177,Хороший
d6be565ee8,Июнь,39.0,Разработчик,122878.07999999999,,0,1,9.0,3.0,17,4.0,3.0,1197.33,36.894373116542674,28 г. 2 м.,No,294.84056431139186,"Большие траты, малые платежи",848.1629993247287,Хороший
d6be565ee8,Июль,39.0,Разработчик,122094.89,10509.0625,0,1,9.0,3.0,11,4.0,3.0,1197.33,33.62865374008021,28 г. 3 м.,No,945.3157293370588,"Малые траты, средние платежи",212.9678342990619,Хороший
d6be565ee8,Август,40.0,,122141.60999999999,10445.332499999999,0,1,9.0,3.0,14,4.0,3.0,1197.33,35.04711677121449,28 г. 4 м.,No,76.875603452369,"Большие траты, большие платежи",1040.7379601837517,Обычный
d6be565ee8,Сентябрь,40.0,Разработчик,122674.65,10494.102499999999,0,1,9.0,3.0,14,3.0,3.0,1197.33,43.590260800449975,28 г. 5 м.,No,179.01488290312332,"Большие траты, большие платежи",936.7286807329973,Хороший
9520a369dc,Февраль,,Врач,6930.8099999999995,449.83,8,10,29.0,6.0,62,17.0,7.0,2924.76,37.09246094571765,9 г. 9 м.,Yes,52.616042333175066,,259.90303417453345,Обычный
9520a369dc,Март,32.0,Врач,7387.09,454.77,1620,10,29.0,6.0,62,18.0,7.0,2924.76,33.86953944050241,9 г. 10 м.,Yes,14.346301056465595,"Малые траты, средние платежи",289.8027754512429,Обычный
9520a369dc,Апрель,32.0,Врач,7241.469999999999,,8,10,29.0,6.0,64,19.0,7.0,2924.76,36.83861535431906,9 г. 11 м.,Yes,0.0,"Большие траты, большие платежи",247.70791352175485,Обычный
9520a369dc,Май,32.0,Врач,7549.71,461.83,8,10,29.0,6.0,62,17.0,7.0,2924.76,29.86022508380827,10 г. 0 м.,Yes,41.18558945746315,"Малые траты, средние платежи",261.6334870502453,Плохой
9520a369dc,Июнь,32.0,Врач,7721.92,394.56,8,10,29.0,6.0,62,17.0,7.0,2924.76,28.421471162685787,10 г. 1 м.,Yes,15.67426786578944,,259.74480864191895,Обычный
9520a369dc,Июль,32.0,,7591.11,462.21,8,10,29.0,6.0,64,17.0,7.0,2924.76,34.20302637523717,10 г. 2 м.,Yes,39.93770264234067,"Малые траты, средние платежи",258.5513738653678,Обычный
9520a369dc,Август,32.0,Врач,7670.929999999999,430.67999999999995,8,1112,29.0,6.0,61,17.0,7.0,2924.76,33.57521398281835,10 г. 3 м.,Yes,20.26932404873365,"Малые траты, средние платежи",283.15975245897476,Плохой
